ride_id,travel_from,max_capacity,year,month,day,day_of_week,hour,minute,tickets
6720,Keroka,11,2017,6,12,0,5,30,11
6721,Kisii,11,2018,10,3,2,10,52,4
6722,Kisii,11,2018,10,3,2,9,50,1
6723,Kisii,11,2018,10,3,2,5,50,1
6724,Kisii,11,2018,10,3,2,9,10,1
6725,Keroka,11,2017,6,12,0,5,20,11
6726,Kisii,11,2018,10,3,2,5,40,1
6727,Kisii,11,2018,10,3,2,5,30,1
6730,Keroka,11,2017,6,12,0,5,10,11
6731,Kisii,11,2018,9,3,0,5,0,6
6732,Rongo,49,2017,6,12,0,7,12,1
6733,Keroka,11,2017,6,12,0,5,0,8
6737,Rongo,49,2017,6,12,0,7,0,3
6741,Keroka,49,2017,6,12,0,7,7,4
6742,Keroka,49,2017,6,12,0,7,6,1
6743,Rongo,49,2017,6,12,0,7,11,1
6744,Kijauri,11,2017,6,12,0,7,0,3
6746,Kisii,49,2018,9,3,0,7,4,3
6747,Migori,49,2017,6,12,0,7,15,33
6748,Kijauri,11,2017,6,12,0,8,50,1
6749,Homa Bay,49,2017,6,12,0,7,4,26
6750,Keumbu,49,2017,6,12,0,7,7,1
6752,Kisii,11,2018,9,3,0,11,4,1
6753,Kijauri,49,2017,6,12,0,7,6,6
6754,Kisii,11,2018,9,3,0,10,54,7
6760,Kisii,11,2018,9,3,0,10,53,8
6762,Kisii,11,2018,9,3,0,10,52,8
6764,Kijauri,11,2017,6,12,0,6,10,1
6765,Kijauri,11,2017,6,12,0,5,0,1
6766,Kisii,11,2018,9,3,0,10,51,10
6767,Rongo,49,2017,7,12,2,7,11,1
6768,Rongo,49,2017,7,12,2,7,10,7
6769,Rongo,49,2017,7,12,2,7,0,3
6770,Rongo,49,2017,7,12,2,7,5,19
6771,Kisii,11,2018,9,3,0,10,50,8
6772,Migori,49,2017,7,12,2,7,8,5
6773,Keroka,49,2017,7,12,2,7,6,1
6774,Rongo,49,2017,7,12,2,7,4,8
6775,Kisii,11,2018,9,3,0,10,40,10
6776,Rongo,49,2017,7,12,2,7,8,2
6777,Rongo,49,2017,7,12,2,7,14,9
6778,Migori,49,2017,7,12,2,7,12,33
6779,Homa Bay,49,2017,7,12,2,7,9,16
6780,Kisii,49,2018,9,3,0,7,6,17
6781,Kisii,11,2018,9,3,0,10,30,10
6782,Rongo,49,2017,7,12,2,7,13,1
6783,Kisii,11,2018,9,3,0,10,20,10
6784,Kisii,11,2018,9,3,0,10,10,11
6785,Kisii,11,2018,9,3,0,10,0,11
6786,Kijauri,49,2017,7,12,2,7,6,7
6787,Kisii,49,2018,9,3,0,7,8,7
6788,Kisii,11,2018,9,3,0,9,50,10
6789,Kisii,11,2018,9,3,0,9,40,11
6790,Kisii,11,2018,9,3,0,9,30,8
6791,Kisii,11,2018,9,3,0,9,20,9
6792,Kisii,11,2018,9,3,0,9,10,11
6794,Kisii,11,2018,9,3,0,9,0,11
6795,Kisii,11,2018,9,3,0,8,50,7
6796,Kisii,11,2018,9,3,0,8,40,5
6797,Kisii,11,2018,9,3,0,8,30,2
6798,Kisii,11,2018,9,3,0,8,20,7
6799,Kisii,11,2018,9,3,0,8,10,11
6800,Kisii,11,2018,9,3,0,8,0,11
6801,Keroka,11,2017,7,12,2,6,10,6
6802,Keroka,11,2017,7,12,2,6,0,11
6803,Keroka,11,2017,7,12,2,5,50,11
6804,Keroka,11,2017,7,12,2,5,40,11
6805,Kisii,11,2018,9,3,0,7,50,10
6806,Migori,49,2017,7,12,2,7,15,31
6807,Kisii,49,2018,9,3,0,7,3,11
6808,Kisii,11,2018,9,3,0,7,40,11
6809,Kisii,11,2018,9,3,0,7,30,10
6810,Kijauri,11,2017,7,12,2,8,50,2
6811,Kisii,11,2018,9,3,0,7,20,10
6812,Kisii,11,2018,9,3,0,6,58,8
6813,Kisii,11,2018,9,3,0,7,0,9
6814,Kisii,11,2018,9,3,0,6,50,9
6815,Kijauri,11,2017,7,12,2,8,10,1
6816,Kisii,11,2018,9,3,0,6,40,8
6817,Kijauri,11,2017,7,12,2,7,20,2
6818,Kisii,11,2018,9,3,0,6,30,1
6821,Keroka,11,2017,7,12,2,5,30,11
6822,Kijauri,49,2017,7,12,2,7,4,1
6823,Kisii,11,2018,8,3,4,5,10,9
6824,Keroka,11,2017,7,12,2,5,20,11
6826,Keroka,11,2017,7,12,2,5,10,11
6828,Keroka,11,2017,7,12,2,5,0,10
6835,Kisii,49,2018,8,3,4,7,4,3
6836,Kisii,49,2018,8,3,4,7,6,22
6837,Kisii,11,2018,8,3,4,9,40,8
6838,Keroka,11,2017,7,12,2,6,30,1
6839,Kisii,11,2018,8,3,4,9,50,1
6840,Rongo,49,2017,7,12,2,7,15,1
6841,Kijauri,11,2017,7,12,2,6,50,4
6842,Rongo,49,2017,7,12,2,7,12,1
6843,Kisii,11,2018,8,3,4,9,30,11
6844,Rongo,49,2017,7,12,2,7,9,2
6845,Kisii,11,2018,8,3,4,9,20,8
6846,Kisii,11,2018,8,3,4,9,10,11
6847,Keumbu,11,2017,7,12,2,6,30,1
6848,Kisii,11,2018,8,3,4,8,20,10
6849,Kisii,11,2018,8,3,4,9,0,9
6850,Kisii,49,2018,8,3,4,7,7,1
6851,Kisii,11,2018,8,3,4,8,50,10
6852,Homa Bay,49,2017,7,12,2,7,4,28
6825,Kisii,11,2018,8,3,4,5,0,5
6853,Kisii,11,2018,8,3,4,8,40,11
6854,Kisii,11,2018,8,3,4,8,30,11
6859,Kisii,11,2018,8,3,4,8,10,9
6860,Kisii,11,2018,8,3,4,8,0,7
6862,Kijauri,11,2017,7,12,2,7,10,2
6863,Kijauri,49,2017,7,12,2,19,6,3
6864,Kijauri,49,2017,7,12,2,7,7,3
6865,Keroka,49,2017,8,12,5,7,1,1
6866,Rongo,49,2017,8,12,5,7,10,2
6867,Kijauri,49,2017,8,12,5,7,6,1
6868,Rongo,49,2017,8,12,5,7,13,3
6869,Kijauri,11,2017,8,12,5,10,59,4
6870,Rongo,49,2017,8,12,5,7,5,26
6871,Homa Bay,49,2017,8,12,5,7,9,36
6872,Rongo,49,2017,8,12,5,7,0,4
6873,Migori,49,2017,8,12,5,7,12,33
6874,Kijauri,11,2017,8,12,5,11,0,1
6875,Homa Bay,49,2017,8,12,5,7,10,10
6876,Rongo,49,2017,8,12,5,7,14,26
6877,Kisii,11,2018,8,3,4,7,50,1
6878,Kisii,11,2018,8,3,4,7,40,10
6879,Kisii,11,2018,8,3,4,7,30,11
6880,Rongo,49,2017,8,12,5,7,9,1
6881,Kisii,11,2018,8,3,4,7,20,9
6882,Kisii,11,2018,8,3,4,6,58,11
6883,Kisii,49,2018,8,3,4,7,3,13
6884,Kisii,11,2018,8,3,4,7,0,8
6885,Keumbu,11,2017,8,12,5,6,50,1
6886,Keroka,11,2017,8,12,5,10,40,5
6887,Keumbu,11,2017,8,12,5,5,10,1
6888,Kisii,11,2018,8,3,4,6,50,9
6889,Kisii,49,2018,8,3,4,7,2,9
6890,Kisii,11,2018,8,3,4,6,40,7
6891,Keroka,11,2017,8,12,5,10,52,1
6892,Rongo,49,2017,8,12,5,7,8,2
6893,Keroka,49,2017,8,12,5,7,6,4
6894,Kisii,11,2018,8,3,4,6,30,7
6895,Kisii,11,2018,8,3,4,6,20,9
6896,Keroka,49,2017,8,12,5,7,7,1
6897,Kisii,11,2018,8,3,4,6,10,8
6904,Kisii,49,2018,7,3,1,7,6,16
6905,Kisii,11,2018,7,3,1,8,10,10
6906,Kisii,11,2018,7,3,1,8,20,9
6907,Kisii,11,2018,7,3,1,10,30,7
6908,Kisii,11,2018,7,3,1,10,20,9
6909,Kisii,11,2018,7,3,1,10,10,7
6910,Kisii,11,2018,7,3,1,10,0,9
6911,Kisii,11,2018,7,3,1,9,50,9
6912,Kisii,11,2018,7,3,1,9,40,5
6913,Kisii,11,2018,7,3,1,9,30,5
6914,Kisii,11,2018,7,3,1,9,20,5
6915,Kisii,49,2018,7,3,1,7,7,1
6916,Kisii,11,2018,7,3,1,9,10,11
6917,Kisii,11,2018,7,3,1,9,0,11
6918,Kisii,11,2018,7,3,1,8,50,10
6919,Kisii,11,2018,7,3,1,8,40,11
6920,Kisii,11,2018,7,3,1,8,30,6
6921,Kisii,49,2018,7,3,1,19,6,3
6922,Kisii,11,2018,7,3,1,8,0,9
6923,Kisii,49,2018,7,3,1,19,5,19
6924,Kisii,11,2018,7,3,1,7,40,9
6925,Kisii,11,2018,7,3,1,7,50,11
6926,Kisii,11,2018,7,3,1,7,30,8
6927,Kisii,49,2018,7,3,1,7,8,6
6928,Kisii,11,2018,7,3,1,7,20,10
6929,Kisii,11,2018,7,3,1,6,58,7
6930,Kisii,49,2018,7,3,1,7,4,6
6931,Kisii,11,2018,7,3,1,7,0,10
6932,Kisii,49,2018,7,3,1,7,3,1
6933,Kisii,11,2018,7,3,1,6,50,6
6934,Kisii,11,2018,7,3,1,6,40,11
6935,Kijauri,49,2017,8,12,5,7,7,1
6936,Rongo,49,2017,8,12,5,7,12,1
6937,Kisii,11,2018,7,3,1,6,30,8
6938,Kisii,11,2018,7,3,1,6,20,1
6939,Kisii,11,2018,7,3,1,5,0,1
6943,Migori,49,2017,8,12,5,7,8,1
6944,Keumbu,11,2017,8,12,5,5,0,1
6947,Kisii,11,2018,6,3,6,9,40,10
6948,Homa Bay,49,2017,8,12,5,7,4,30
6949,Kisii,49,2018,6,3,6,7,4,8
6950,Kisii,11,2018,6,3,6,6,30,4
6951,Keroka,11,2017,8,12,5,6,30,1
6952,Migori,49,2017,8,12,5,7,15,25
6953,Kisii,49,2018,6,3,6,7,6,8
6954,Kijauri,11,2017,8,12,5,6,30,1
6955,Kijauri,11,2017,8,12,5,6,10,4
6956,Rongo,49,2017,8,12,5,7,4,5
6957,Kisii,11,2018,6,3,6,9,30,9
6958,Kisii,11,2018,6,3,6,10,10,1
6959,Kisii,11,2018,6,3,6,10,0,6
6965,Kisii,11,2018,6,3,6,9,50,11
6966,Kijauri,11,2017,8,12,5,6,40,1
6967,Kisii,49,2018,6,3,6,7,7,1
6968,Rongo,49,2017,9,12,1,7,0,6
6969,Rongo,49,2017,9,12,1,7,14,7
6970,Rongo,49,2017,9,12,1,7,5,6
6971,Kisii,11,2018,6,3,6,9,20,10
6972,Migori,49,2017,9,12,1,7,12,41
6973,Kisii,11,2018,6,3,6,9,10,11
6974,Kijauri,49,2017,9,12,1,7,6,5
6975,Keroka,49,2017,9,12,1,7,7,4
6976,Kisii,11,2018,6,3,6,9,0,8
6977,Kisii,11,2018,6,3,6,8,50,11
6978,Keroka,11,2017,9,12,1,5,0,1
6979,Keroka,49,2017,9,12,1,7,6,2
6980,Kisii,11,2018,6,3,6,8,40,9
6981,Kisii,11,2018,6,3,6,8,30,11
6982,Kijauri,11,2017,9,12,1,9,50,2
6983,Migori,49,2017,9,12,1,7,15,13
6984,Kisii,11,2018,6,3,6,8,20,10
6985,Rongo,49,2017,9,12,1,7,4,14
6986,Kisii,11,2018,6,3,6,8,10,11
6987,Kisii,11,2018,6,3,6,8,0,11
6988,Kisii,11,2018,6,3,6,7,50,11
6989,Kisii,11,2018,6,3,6,7,40,11
6990,Keroka,11,2017,9,12,1,5,10,7
6992,Kijauri,11,2017,9,12,1,8,40,1
6993,Kijauri,11,2017,9,12,1,8,30,1
6994,Rongo,49,2017,9,12,1,7,9,3
6995,Kisii,11,2018,6,3,6,7,30,11
6996,Kijauri,49,2017,9,12,1,19,6,3
6997,Kisii,11,2018,6,3,6,7,20,11
6998,Kisii,11,2018,6,3,6,6,58,11
6999,Kijauri,49,2017,9,12,1,19,5,1
7000,Kisii,49,2018,6,3,6,7,5,1
7001,Kisii,49,2018,6,3,6,7,15,19
7002,Rongo,49,2017,9,12,1,7,8,2
7003,Homa Bay,49,2017,9,12,1,7,9,11
7004,Kijauri,11,2017,9,12,1,6,40,1
7005,Kijauri,11,2017,9,12,1,6,10,1
7006,Keroka,11,2017,9,12,1,6,30,1
7007,Homa Bay,49,2017,9,12,1,7,4,18
7010,Kisii,11,2018,6,3,6,7,0,10
7015,Rongo,49,2017,9,12,1,7,10,1
7016,Kijauri,11,2017,9,12,1,5,30,2
7017,Kijauri,49,2017,9,12,1,7,2,1
7018,Rongo,49,2017,10,12,3,7,4,32
7019,Keroka,11,2017,10,12,3,7,0,7
7020,Keroka,11,2017,10,12,3,6,50,7
7021,Rongo,49,2017,10,12,3,7,5,3
7022,Kisii,11,2018,6,3,6,6,50,10
7023,Keroka,11,2017,10,12,3,6,40,8
7024,Keroka,11,2017,10,12,3,6,30,11
7025,Kisii,11,2018,6,3,6,6,40,10
7026,Keroka,11,2017,10,12,3,6,10,3
7027,Keroka,11,2017,10,12,3,6,20,11
7028,Migori,49,2017,10,12,3,7,12,28
7029,Homa Bay,49,2017,10,12,3,7,9,20
7030,Keroka,11,2017,10,12,3,6,0,11
7031,Keroka,11,2017,10,12,3,5,50,11
7032,Keroka,11,2017,10,12,3,5,40,5
7033,Keroka,11,2017,10,12,3,5,30,6
7034,Keroka,11,2017,10,12,3,5,20,10
7035,Keroka,11,2017,10,12,3,5,10,10
7036,Kisii,11,2018,6,3,6,5,0,1
7037,Keroka,11,2017,10,12,3,5,0,8
7045,Kisii,49,2018,5,3,3,7,6,21
7046,Kisii,49,2018,5,3,3,7,2,17
7047,Kisii,11,2018,5,3,3,10,54,1
7048,Kisii,11,2018,5,3,3,10,53,8
7049,Kisii,11,2018,5,3,3,9,30,11
7050,Kisii,49,2018,5,3,3,7,7,19
7051,Rongo,49,2017,10,12,3,7,14,8
7052,Kisii,11,2018,5,3,3,10,52,10
7053,Kisii,11,2018,5,3,3,10,51,9
7054,Rongo,49,2017,10,12,3,7,9,1
7055,Kisii,11,2018,5,3,3,10,50,11
7056,Kisii,11,2018,5,3,3,10,40,11
7057,Kisii,11,2018,5,3,3,10,30,1
7058,Kisii,11,2018,5,3,3,10,20,2
7059,Kisii,11,2018,5,3,3,10,10,8
7060,Kisii,11,2018,5,3,3,10,0,11
7061,Kisii,11,2018,5,3,3,9,50,9
7062,Kisii,11,2018,5,3,3,9,40,11
7063,Kisii,11,2018,5,3,3,9,20,7
7064,Kisii,11,2018,5,3,3,9,10,9
7065,Kisii,11,2018,5,3,3,9,0,10
7066,Kisii,11,2018,5,3,3,8,50,9
7067,Kisii,49,2018,5,3,3,7,8,9
7068,Kisii,11,2018,5,3,3,8,40,8
7069,Kisii,49,2018,5,3,3,7,4,2
7070,Kisii,11,2018,5,3,3,8,30,6
7071,Kisii,11,2018,5,3,3,8,20,10
7072,Kisii,11,2018,5,3,3,8,10,6
7073,Kisii,49,2018,5,3,3,7,1,19
7074,Kisii,11,2018,5,3,3,8,0,9
7075,Kisii,11,2018,5,3,3,7,50,9
7076,Kisii,11,2018,5,3,3,7,40,8
7077,Kisii,11,2018,5,3,3,7,30,10
7078,Kisii,11,2018,5,3,3,7,20,5
7079,Kisii,11,2018,5,3,3,5,0,3
7083,Kijauri,11,2017,10,12,3,5,0,2
7082,Kisii,11,2018,4,3,1,6,30,3
7091,Migori,49,2017,10,12,3,7,13,1
7095,Kisii,11,2018,4,3,1,6,58,11
7096,Kisii,49,2018,4,3,1,19,3,1
7097,Kisii,11,2018,4,3,1,10,52,8
7098,Kijauri,49,2017,10,12,3,7,7,1
7099,Kisii,11,2018,4,3,1,6,20,1
7100,Kisii,11,2018,4,3,1,11,7,5
7101,Kisii,11,2018,4,3,1,11,6,9
7102,Kijauri,11,2017,10,12,3,6,50,1
7103,Kisii,11,2018,4,3,1,11,5,11
7104,Rongo,49,2017,10,12,3,7,15,1
7105,Kisii,11,2018,4,3,1,11,4,11
7106,Kisii,49,2018,4,3,1,7,7,1
7108,Kisii,11,2018,4,3,1,11,3,10
7107,Kisii,11,2018,4,3,1,8,0,9
7109,Kisii,49,2018,4,3,1,19,4,40
7110,Migori,49,2017,10,12,3,7,15,35
7111,Keroka,49,2017,10,12,3,7,6,1
7112,Migori,49,2017,10,12,3,7,0,3
7113,Homa Bay,49,2017,10,12,3,7,4,8
7114,Kijauri,49,2017,10,12,3,7,6,1
7115,Kijauri,11,2017,10,12,3,5,30,4
7120,Rongo,49,2017,10,12,3,7,11,2
7121,Kisii,11,2018,4,3,1,11,2,8
7122,Kisii,11,2018,4,3,1,11,1,11
7123,Kisii,11,2018,4,3,1,11,0,8
7124,Kisii,11,2018,4,3,1,10,59,6
7125,Rongo,49,2017,11,12,6,7,14,10
7126,Kisii,11,2018,4,3,1,10,58,10
7127,Kisii,11,2018,4,3,1,10,57,9
7128,Kisii,11,2018,4,3,1,10,56,10
7129,Rongo,49,2017,11,12,6,7,4,19
7130,Kisii,11,2018,4,3,1,10,55,11
7131,Migori,49,2017,11,12,6,7,12,37
7132,Homa Bay,49,2017,11,12,6,7,9,24
7133,Kijauri,11,2017,11,12,6,5,40,1
7135,Keroka,11,2017,11,12,6,10,10,1
7136,Kisii,11,2018,4,3,1,10,54,10
7137,Rongo,49,2017,11,12,6,7,5,6
7138,Kisii,11,2018,4,3,1,10,53,11
7139,Kisii,11,2018,4,3,1,10,51,11
7140,Kisii,11,2018,4,3,1,10,30,5
7141,Kisii,11,2018,4,3,1,10,50,6
7142,Kisii,11,2018,4,3,1,10,40,11
7143,Keroka,49,2017,11,12,6,7,4,1
7144,Migori,49,2017,11,12,6,7,15,23
7145,Kijauri,11,2017,11,12,6,8,40,1
7146,Kijauri,49,2017,11,12,6,7,6,2
7147,Kijauri,49,2017,11,12,6,7,7,1
7148,Kijauri,11,2017,11,12,6,6,40,1
7149,Homa Bay,49,2017,11,12,6,7,4,16
7150,Kisii,11,2018,4,3,1,10,20,7
7151,Kisii,11,2018,4,3,1,10,10,11
7152,Rongo,49,2017,11,12,6,7,10,1
7158,Kisii,49,2018,4,3,1,7,1,6
7159,Rongo,49,2017,12,12,1,7,14,18
7160,Rongo,49,2017,12,12,1,7,4,13
7161,Kijauri,49,2017,12,12,1,7,4,1
7162,Migori,49,2017,12,12,1,7,12,44
7163,Homa Bay,49,2017,12,12,1,7,9,23
7164,Homa Bay,49,2017,12,12,1,7,10,7
7165,Rongo,49,2017,12,12,1,7,13,2
7166,Kisii,11,2018,4,3,1,9,50,8
7167,Kisii,11,2018,4,3,1,10,0,9
7168,Kisii,49,2018,4,3,1,7,3,14
7169,Kisii,11,2018,4,3,1,9,40,4
7170,Kisii,11,2018,4,3,1,9,30,7
7171,Kisii,11,2018,4,3,1,9,20,8
7172,Kisii,11,2018,4,3,1,9,10,6
7173,Kisii,11,2018,4,3,1,9,0,10
7175,Kisii,11,2018,4,3,1,8,50,6
7176,Kisii,49,2018,4,3,1,7,2,16
7177,Kisii,11,2018,4,3,1,8,40,11
7178,Kisii,11,2018,4,3,1,8,30,11
7179,Kisii,11,2018,4,3,1,8,20,8
7180,Kisii,11,2018,4,3,1,8,10,9
7181,Kisii,11,2018,4,3,1,5,0,1
7184,Keroka,49,2017,12,12,1,7,4,1
7188,Kisii,49,2018,3,3,5,7,2,1
7189,Kisii,49,2018,3,3,5,7,6,4
7190,Kisii,11,2018,3,3,5,10,54,2
7192,Kisii,49,2018,3,3,5,7,7,1
7193,Kisii,11,2018,3,3,5,5,50,1
7194,Kisii,11,2018,3,3,5,5,40,1
7196,Kisii,11,2018,3,3,5,5,0,1
7199,Kisii,11,2018,2,3,5,5,20,1
7200,Kisii,11,2018,2,3,5,5,10,2
7201,Rongo,49,2017,12,12,1,7,5,2
7206,Kisii,49,2018,2,3,5,7,4,3
7207,Kisii,11,2018,2,3,5,10,59,1
7208,Kisii,11,2018,2,3,5,10,58,4
7209,Kisii,49,2018,2,3,5,7,6,10
7210,Kijauri,49,2017,12,12,1,7,6,1
7211,Kisii,49,2018,2,3,5,7,14,3
7212,Kisii,11,2018,2,3,5,10,57,11
7213,Kijauri,11,2017,12,12,1,5,50,2
7214,Kisii,11,2018,2,3,5,10,56,8
7215,Migori,49,2017,12,12,1,7,15,18
7216,Kijauri,11,2017,12,12,1,5,40,1
7217,Homa Bay,49,2017,12,12,1,7,4,20
7218,Kisii,11,2018,2,3,5,10,55,10
7219,Kisii,11,2018,2,3,5,10,54,10
7220,Kisii,11,2018,2,3,5,10,53,10
7221,Kisii,11,2018,2,3,5,10,52,10
7222,Kisii,11,2018,2,3,5,10,40,11
7223,Keumbu,11,2017,12,12,1,5,0,1
7226,Kisii,11,2018,2,3,5,10,50,1
7229,Kisii,11,2018,2,3,5,10,30,11
7230,Rongo,49,2017,12,13,2,7,4,13
7231,Rongo,49,2017,12,13,2,7,14,21
7232,Migori,49,2017,12,13,2,7,12,45
7233,Homa Bay,49,2017,12,13,2,7,9,26
7234,Migori,49,2017,12,13,2,7,13,1
7235,Kisii,11,2018,2,3,5,10,20,9
7236,Kisii,11,2018,2,3,5,10,10,10
7237,Kisii,11,2018,2,3,5,10,0,8
7238,Kisii,11,2018,2,3,5,9,50,9
7239,Kisii,11,2018,2,3,5,9,40,9
7240,Kisii,11,2018,2,3,5,9,30,11
7241,Kisii,11,2018,2,3,5,9,20,10
7242,Migori,49,2017,12,13,2,7,8,4
7243,Rongo,49,2017,12,13,2,7,13,2
7244,Migori,49,2017,12,13,2,7,15,28
7245,Kisii,11,2018,2,3,5,9,10,11
7246,Kisii,11,2018,2,3,5,9,0,9
7247,Kisii,11,2018,2,3,5,8,50,11
7248,Kisii,11,2018,2,3,5,8,40,11
7249,Homa Bay,49,2017,12,13,2,7,10,1
7250,Kisii,49,2018,2,3,5,7,5,20
7251,Kisii,11,2018,2,3,5,8,30,11
7252,Keroka,11,2017,12,13,2,5,10,4
7253,Keumbu,11,2017,12,13,2,5,10,2
7254,Kisii,11,2018,2,3,5,8,20,10
7255,Rongo,49,2017,12,13,2,7,8,1
7256,Kisii,11,2018,2,3,5,8,10,10
7257,Kisii,11,2018,2,3,5,8,0,10
7258,Kisii,49,2018,2,3,5,7,2,13
7259,Kisii,11,2018,2,3,5,7,50,9
7260,Kisii,11,2018,2,3,5,7,40,11
7261,Kisii,11,2018,2,3,5,7,30,11
7262,Kisii,11,2018,2,3,5,7,20,9
7263,Kisii,49,2018,2,3,5,7,8,6
7264,Kisii,11,2018,2,3,5,7,9,9
7265,Kisii,11,2018,2,3,5,7,0,8
7266,Kisii,11,2018,2,3,5,6,50,8
7267,Kisii,11,2018,2,3,5,6,20,1
7268,Kisii,11,2018,2,3,5,5,0,1
7278,Kisii,49,2018,1,3,2,7,6,18
7280,Kisii,11,2018,1,3,2,10,0,1
7281,Kisii,11,2018,1,3,2,9,50,4
7282,Kijauri,49,2017,12,13,2,7,6,3
7283,Kisii,11,2018,1,3,2,9,40,8
7284,Kisii,11,2018,1,3,2,9,30,8
7285,Kijauri,11,2017,12,13,2,8,30,1
7286,Keroka,11,2017,12,13,2,5,0,4
7287,Kisii,11,2018,1,3,2,9,20,11
7288,Kisii,11,2018,1,3,2,9,10,11
7289,Kisii,49,2018,1,3,2,7,7,8
7290,Kisii,11,2018,1,3,2,9,0,11
7291,Kisii,11,2018,1,3,2,8,50,11
7292,Kisii,11,2018,1,3,2,8,40,11
7293,Kisii,11,2018,1,3,2,8,30,7
7294,Kisii,11,2018,1,3,2,8,20,10
7295,Kisii,11,2018,1,3,2,8,10,9
7296,Kisii,11,2018,1,3,2,8,0,8
7297,Kisii,11,2018,1,3,2,7,50,7
7298,Kijauri,11,2017,12,13,2,7,20,1
7299,Kisii,11,2018,1,3,2,7,40,9
7300,Kisii,11,2018,1,3,2,7,30,8
7301,Kisii,11,2018,1,3,2,7,20,7
7302,Kijauri,49,2017,12,13,2,7,4,1
7303,Kisii,49,2018,1,3,2,7,2,15
7304,Kijauri,11,2017,12,13,2,7,0,6
7305,Kisii,11,2018,1,3,2,7,9,11
7306,Kijauri,11,2017,12,13,2,6,40,2
7307,Homa Bay,49,2017,12,13,2,7,4,17
7308,Kisii,11,2018,1,3,2,7,0,11
7309,Kisii,49,2018,1,3,2,7,5,4
7310,Kisii,11,2018,1,3,2,6,50,7
7311,Kisii,11,2018,1,3,2,6,40,9
7312,Kijauri,11,2017,12,13,2,5,50,3
7313,Rongo,49,2017,12,13,2,7,9,1
7314,Rongo,49,2017,12,13,2,7,5,3
7319,Kisii,11,2018,1,3,2,6,30,7
7321,Kijauri,11,2017,12,13,2,7,50,1
7322,Rongo,49,2017,12,14,3,7,0,2
7323,Migori,49,2017,12,14,3,7,13,20
7324,Keroka,11,2017,12,14,3,11,1,2
7325,Keroka,11,2017,12,14,3,11,0,3
7326,Keroka,11,2017,12,14,3,10,59,1
7327,Homa Bay,49,2017,12,14,3,7,9,20
7328,Rongo,49,2017,12,14,3,7,14,22
7329,Migori,49,2017,12,14,3,7,12,36
7330,Kisii,11,2018,1,3,2,5,0,1
7331,Kisii,11,2018,1,3,2,10,40,2
7334,Migori,49,2017,12,14,3,7,8,2
7335,Rongo,49,2017,12,14,3,7,4,8
7341,Kisii,49,2018,2,28,2,7,6,25
7342,Keroka,11,2017,12,14,3,10,50,4
7343,Kisii,49,2018,2,28,2,19,7,1
7344,Keroka,11,2017,12,14,3,10,20,1
7345,Kisii,11,2018,2,28,2,10,50,1
7346,Keroka,11,2017,12,14,3,10,0,4
7347,Keroka,11,2017,12,14,3,9,50,1
7348,Keroka,11,2017,12,14,3,9,40,2
7349,Keroka,11,2017,12,14,3,9,30,2
7350,Keroka,11,2017,12,14,3,9,20,3
7351,Keroka,11,2017,12,14,3,9,10,1
7352,Keroka,11,2017,12,14,3,8,40,2
7353,Kisii,49,2018,2,28,2,7,5,1
7354,Keroka,11,2017,12,14,3,8,30,2
7355,Keroka,11,2017,12,14,3,8,20,2
7356,Keroka,11,2017,12,14,3,7,50,1
7357,Keroka,11,2017,12,14,3,7,30,1
7358,Kisii,11,2018,2,28,2,10,40,1
7359,Kisii,11,2018,2,28,2,7,0,7
7360,Kisii,11,2018,2,28,2,10,30,11
7361,Kisii,49,2018,2,28,2,7,7,9
7362,Kisii,11,2018,2,28,2,10,20,11
7363,Kisii,11,2018,2,28,2,10,10,8
7364,Kisii,11,2018,2,28,2,10,0,11
7365,Kisii,11,2018,2,28,2,9,50,8
7366,Kisii,11,2018,2,28,2,9,40,9
7367,Rongo,49,2017,12,14,3,7,13,4
7368,Kisii,11,2018,2,28,2,9,30,8
7369,Kisii,11,2018,2,28,2,9,20,11
7370,Kisii,11,2018,2,28,2,9,0,8
7371,Kisii,11,2018,2,28,2,9,10,7
7372,Kisii,11,2018,2,28,2,8,40,11
7373,Kisii,11,2018,2,28,2,8,50,9
7374,Kisii,11,2018,2,28,2,8,30,10
7375,Kisii,11,2018,2,28,2,8,20,7
7376,Kisii,11,2018,2,28,2,8,10,10
7377,Kisii,11,2018,2,28,2,8,0,9
7378,Kisii,11,2018,2,28,2,7,50,9
7379,Kisii,11,2018,2,28,2,7,40,10
7380,Kisii,11,2018,2,28,2,7,30,7
7381,Kisii,11,2018,2,28,2,7,20,10
7382,Kisii,49,2018,2,28,2,7,8,6
7383,Kisii,11,2018,2,28,2,7,9,11
7384,Kisii,49,2018,2,28,2,7,4,1
7385,Kisii,11,2018,2,28,2,6,50,10
7386,Kisii,11,2018,2,28,2,6,40,10
7387,Kisii,11,2018,2,28,2,6,30,4
7388,Kisii,11,2018,2,28,2,6,20,9
7389,Kisii,11,2018,2,28,2,5,0,1
7396,Kisii,49,2018,2,27,1,7,6,27
7397,Kisii,11,2018,2,27,1,10,50,9
7398,Kisii,49,2018,2,27,1,7,4,3
7399,Kisii,11,2018,2,27,1,10,40,11
7400,Kisii,11,2018,2,27,1,10,30,11
7401,Kisii,11,2018,2,27,1,10,20,7
7402,Kisii,11,2018,2,27,1,10,10,11
7403,Kijauri,11,2017,12,14,3,8,0,1
7404,Kisii,11,2018,2,27,1,10,0,9
